,decade,country,tried,executed,min_decade,max_tried,battle,decade_t,mortality,size_1,size_2,text_country,text_decade,decade_hov,decade_name_hov,country_hov,tried_hov,executed_hov,mortal_hov
915,1490,UK,10.0,0.0,1300.0,1904.0,0.0,,0.0,1.7841241161527712,1.5,,,1490.0,1490–1499,UK,10.0,0.0,0.0
916,1500,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
917,1510,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
918,1520,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
919,1530,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
920,1540,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
921,1550,UK,4.0,0.0,1300.0,1904.0,0.0,,0.0,1.1283791670955126,1.5,,,1550.0,1550–1559,UK,4.0,0.0,0.0
922,1560,UK,39.0,2.0,1300.0,1904.0,5.0,,0.05128205128205128,3.523362819972964,1.5,,,1560.0,1560–1569,UK,39.0,2.0,0.05128205128205128
923,1570,UK,40.0,10.0,1300.0,1904.0,1.0,,0.25,3.5682482323055424,1.5,,,1570.0,1570–1579,UK,40.0,10.0,0.25
924,1580,UK,78.0,21.0,1300.0,1904.0,0.0,,0.2692307692307692,4.982787485166879,1.5,,,1580.0,1580–1589,UK,78.0,21.0,0.2692307692307692
925,1590,UK,104.0,20.0,1300.0,1904.0,0.0,,0.19230769230769232,5.753627391751592,1.5,,,1590.0,1590–1599,UK,104.0,20.0,0.19230769230769232
926,1600,UK,60.0,15.0,1300.0,1904.0,0.0,,0.25,4.370193722368317,1.5,,,1600.0,1600–1609,UK,60.0,15.0,0.25
927,1610,UK,153.0,70.0,1300.0,1904.0,0.0,,0.45751633986928103,6.978639737521917,1.5,,,1610.0,1610–1619,UK,153.0,70.0,0.45751633986928103
928,1620,UK,111.0,13.0,1300.0,1904.0,0.0,,0.11711711711711711,5.944106103225343,1.5,,,1620.0,1620–1629,UK,111.0,13.0,0.11711711711711711
929,1630,UK,103.0,12.0,1300.0,1904.0,4.0,,0.11650485436893204,5.725898905580716,1.5,,,1630.0,1630–1639,UK,103.0,12.0,0.11650485436893204
930,1640,UK,483.0,136.0,1300.0,1904.0,86.0,,0.2815734989648033,12.399341717477219,1.5,,,1640.0,1640–1649,UK,483.0,136.0,0.2815734989648033
931,1650,UK,203.0,35.0,1300.0,1904.0,11.0,,0.1724137931034483,8.03846421247924,1.5,,,1650.0,1650–1659,UK,203.0,35.0,0.1724137931034483
932,1660,UK,138.0,8.0,1300.0,1904.0,0.0,,0.057971014492753624,6.627726932618989,1.5,,,1660.0,1660–1669,UK,138.0,8.0,0.057971014492753624
933,1670,UK,109.0,10.0,1300.0,1904.0,0.0,,0.09174311926605505,5.890312181373172,1.5,,,1670.0,1670–1679,UK,109.0,10.0,0.09174311926605505
934,1680,UK,52.0,0.0,1300.0,1904.0,0.0,,0.0,4.068428945128219,1.5,,,1680.0,1680–1689,UK,52.0,0.0,0.0
935,1690,UK,59.0,3.0,1300.0,1904.0,0.0,,0.05084745762711865,4.3336224206596095,1.5,,,1690.0,1690–1699,UK,59.0,3.0,0.05084745762711865
936,1700,UK,42.0,0.0,1300.0,1904.0,0.0,,0.0,3.656366395715726,1.5,,,1700.0,1700–1709,UK,42.0,0.0,0.0
937,1710,UK,19.0,0.0,1300.0,1904.0,0.0,,0.0,2.4592453796829674,1.5,,,1710.0,1710–1719,UK,19.0,0.0,0.0
938,1720,UK,9.0,0.0,1300.0,1904.0,0.0,,0.0,1.692568750643269,1.5,,,1720.0,1720–1729,UK,9.0,0.0,0.0
939,1730,UK,1.0,0.0,1300.0,1904.0,0.0,,0.0,0.5641895835477563,1.5,,,1730.0,1730–1739,UK,1.0,0.0,0.0
940,1740,UK,1.0,0.0,1300.0,1904.0,0.0,,0.0,0.5641895835477563,1.5,,,1740.0,1740–1749,UK,1.0,0.0,0.0
941,1750,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
942,1760,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
943,1770,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
944,1780,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
945,1790,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
946,1800,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
947,1810,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
948,1820,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
949,1830,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
950,1840,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
951,1850,UK,0.0,0.0,1300.0,1904.0,0.0,,,0.0,0.0,,,,,,,,
952,1300,France,43.0,38.0,1300.0,4016.0,0.0,,0.8837209302325582,3.6996385101659595,1.5,,,1300.0,1300–1309,France,43.0,38.0,0.8837209302325582
953,1310,France,112.0,101.0,1300.0,4016.0,0.0,,0.9017857142857143,5.970821321441846,1.5,,,1310.0,1310–1319,France,112.0,101.0,0.9017857142857143
954,1320,France,24.0,3.0,1300.0,4016.0,0.0,,0.125,2.763953195770684,1.5,,,1320.0,1320–1329,France,24.0,3.0,0.125
955,1330,France,27.0,4.0,1300.0,4016.0,0.0,,0.14814814814814814,2.9316150714175193,1.5,,,1330.0,1330–1339,France,27.0,4.0,0.14814814814814814
956,1340,France,3.0,0.0,1300.0,4016.0,0.0,,0.0,0.9772050238058398,1.5,,,1340.0,1340–1349,France,3.0,0.0,0.0
957,1350,France,3.0,0.0,1300.0,4016.0,0.0,,0.0,0.9772050238058398,1.5,,,1350.0,1350–1359,France,3.0,0.0,0.0
958,1360,France,0.0,0.0,1300.0,4016.0,0.0,,,0.0,0.0,,,,,,,,
959,1370,France,7.0,4.0,1300.0,4016.0,0.0,,0.5714285714285714,1.4927053303604616,1.5,,,1370.0,1370–1379,France,7.0,4.0,0.5714285714285714
960,1380,France,3.0,0.0,1300.0,4016.0,0.0,,0.0,0.9772050238058398,1.5,,,1380.0,1380–1389,France,3.0,0.0,0.0
961,1390,France,12.0,7.0,1300.0,4016.0,0.0,,0.5833333333333334,1.9544100476116797,1.5,,,1390.0,1390–1399,France,12.0,7.0,0.5833333333333334
962,1400,France,20.0,8.0,1300.0,4016.0,0.0,,0.4,2.5231325220201604,1.5,,,1400.0,1400–1409,France,20.0,8.0,0.4
963,1410,France,3.0,1.0,1300.0,4016.0,0.0,,0.3333333333333333,0.9772050238058398,1.5,,,1410.0,1410–1419,France,3.0,1.0,0.3333333333333333
964,1420,France,168.0,167.0,1300.0,4016.0,0.0,,0.9940476190476191,7.312732791431452,1.5,,,1420.0,1420–1429,France,168.0,167.0,0.9940476190476191
965,1430,France,31.0,24.0,1300.0,4016.0,0.0,,0.7741935483870968,3.141274657157109,1.5,,,1430.0,1430–1439,France,31.0,24.0,0.7741935483870968
966,1440,France,19.0,13.0,1300.0,4016.0,0.0,,0.6842105263157895,2.4592453796829674,1.5,,,1440.0,1440–1449,France,19.0,13.0,0.6842105263157895
967,1450,France,84.0,34.0,1300.0,4016.0,0.0,,0.40476190476190477,5.170882945826411,1.5,,,1450.0,1450–1459,France,84.0,34.0,0.40476190476190477
968,1460,France,17.0,11.0,1300.0,4016.0,0.0,,0.6470588235294118,2.326213245840639,1.5,,,1460.0,1460–1469,France,17.0,11.0,0.6470588235294118
969,1470,France,14.0,6.0,1300.0,4016.0,0.0,,0.42857142857142855,2.111004122822376,1.5,,,1470.0,1470–1479,France,14.0,6.0,0.42857142857142855
970,1480,France,77.0,61.0,1300.0,4016.0,0.0,,0.7922077922077922,4.950743503369154,1.5,,,1480.0,1480–1489,France,77.0,61.0,0.7922077922077922
971,1490,France,10.0,2.0,1300.0,4016.0,0.0,,0.2,1.7841241161527712,1.5,,,1490.0,1490–1499,France,10.0,2.0,0.2
972,1500,France,7.0,1.0,1300.0,4016.0,0.0,,0.14285714285714285,1.4927053303604616,1.5,,,1500.0,1500–1509,France,7.0,1.0,0.14285714285714285
973,1510,France,5.0,0.0,1300.0,4016.0,0.0,,0.0,1.2615662610100802,1.5,,,1510.0,1510–1519,France,5.0,0.0,0.0
974,1520,France,8.0,2.0,1300.0,4016.0,1.0,,0.25,1.5957691216057308,1.5,,,1520.0,1520–1529,France,8.0,2.0,0.25
975,1530,France,5.0,0.0,1300.0,4016.0,0.0,,0.0,1.2615662610100802,1.5,,,1530.0,1530–1539,France,5.0,0.0,0.0
976,1540,France,19.0,14.0,1300.0,4016.0,0.0,,0.7368421052631579,2.4592453796829674,1.5,,,1540.0,1540–1549,France,19.0,14.0,0.7368421052631579
977,1550,France,57.0,43.0,1300.0,4016.0,1.0,,0.7543859649122807,4.259537945889915,1.5,,,1550.0,1550–1559,France,57.0,43.0,0.7543859649122807
978,1560,France,30.0,4.0,1300.0,4016.0,15.0,,0.13333333333333333,3.0901936161855166,1.5,,,1560.0,1560–1569,France,30.0,4.0,0.13333333333333333
979,1570,France,157.0,85.0,1300.0,4016.0,7.0,,0.5414012738853503,7.069275219628611,1.5,,,1570.0,1570–1579,France,157.0,85.0,0.5414012738853503
980,1580,France,342.0,94.0,1300.0,4016.0,6.0,,0.27485380116959063,10.433694507453072,1.5,,,1580.0,1580–1589,France,342.0,94.0,0.27485380116959063
981,1590,France,451.0,94.0,1300.0,4016.0,9.0,,0.20842572062084258,11.98155910843366,1.5,,,1590.0,1590–1599,France,451.0,94.0,0.20842572062084258
982,1600,France,482.0,131.0,1300.0,4016.0,1.0,,0.2717842323651452,12.386499309352384,1.5,,,1600.0,1600–1609,France,482.0,131.0,0.2717842323651452
983,1610,France,691.0,314.0,1300.0,4016.0,0.0,,0.4544138929088278,14.830783234644061,1.5,,,1610.0,1610–1619,France,691.0,314.0,0.4544138929088278
984,1620,France,318.0,71.0,1300.0,4016.0,7.0,,0.22327044025157233,10.060941497019325,1.5,,,1620.0,1620–1629,France,318.0,71.0,0.22327044025157233
985,1630,France,147.0,82.0,1300.0,4016.0,9.0,,0.5578231292517006,6.840435166640879,1.5,,,1630.0,1630–1639,France,147.0,82.0,0.5578231292517006
986,1640,France,62.0,19.0,1300.0,4016.0,8.0,,0.3064516129032258,4.442433223290478,1.5,,,1640.0,1640–1649,France,62.0,19.0,0.3064516129032258
987,1650,France,77.0,41.0,1300.0,4016.0,0.0,,0.5324675324675324,4.950743503369154,1.5,,,1650.0,1650–1659,France,77.0,41.0,0.5324675324675324
988,1660,France,40.0,9.0,1300.0,4016.0,0.0,,0.225,3.5682482323055424,1.5,,,1660.0,1660–1669,France,40.0,9.0,0.225
989,1670,France,196.0,37.0,1300.0,4016.0,0.0,,0.18877551020408162,7.898654169668588,1.5,,,1670.0,1670–1679,France,196.0,37.0,0.18877551020408162
990,1680,France,178.0,20.0,1300.0,4016.0,0.0,,0.11235955056179775,7.527227892173502,1.5,,,1680.0,1680–1689,France,178.0,20.0,0.11235955056179775
991,1690,France,21.0,3.0,1300.0,4016.0,0.0,,0.14285714285714285,2.5854414729132054,1.5,,,1690.0,1690–1699,France,21.0,3.0,0.14285714285714285
992,1700,France,1.0,0.0,1300.0,4016.0,0.0,,0.0,0.5641895835477563,1.5,,,1700.0,1700–1709,France,1.0,0.0,0.0
993,1710,France,2.0,1.0,1300.0,4016.0,0.0,,0.5,0.7978845608028654,1.5,,,1710.0,1710–1719,France,2.0,1.0,0.5
994,1720,France,4.0,0.0,1300.0,4016.0,0.0,,0.0,1.1283791670955126,1.5,,,1720.0,1720–1729,France,4.0,0.0,0.0
995,1730,France,2.0,0.0,1300.0,4016.0,0.0,,0.0,0.7978845608028654,1.5,,,1730.0,1730–1739,France,2.0,0.0,0.0
996,1740,France,32.0,30.0,1300.0,4016.0,0.0,,0.9375,3.1915382432114616,1.5,,,1740.0,1740–1749,France,32.0,30.0,0.9375
997,1750,France,1.0,0.0,1300.0,4016.0,0.0,,0.0,0.5641895835477563,1.5,,,1750.0,1750–1759,France,1.0,0.0,0.0
998,1760,France,1.0,0.0,1300.0,4016.0,0.0,,0.0,0.5641895835477563,1.5,,,1760.0,1760–1769,France,1.0,0.0,0.0
999,1770,France,1.0,0.0,1300.0,4016.0,0.0,,0.0,0.5641895835477563,1.5,,,1770.0,1770–1779,France,1.0,0.0,0.0
1000,1780,France,1.0,0.0,1300.0,4016.0,0.0,,0.0,0.5641895835477563,1.5,,,1780.0,1780–1789,France,1.0,0.0,0.0
1001,1790,France,1.0,0.0,1300.0,4016.0,0.0,,0.0,0.5641895835477563,1.5,,,1790.0,1790–1799,France,1.0,0.0,0.0
1002,1800,France,0.0,0.0,1300.0,4016.0,0.0,,,0.0,0.0,,,,,,,,
1003,1810,France,0.0,0.0,1300.0,4016.0,0.0,,,0.0,0.0,,,,,,,,
1004,1820,France,0.0,0.0,1300.0,4016.0,0.0,,,0.0,0.0,,,,,,,,
1005,1830,France,0.0,0.0,1300.0,4016.0,0.0,,,0.0,0.0,,,,,,,,
1006,1840,France,0.0,0.0,1300.0,4016.0,0.0,,,0.0,0.0,,,,,,,,
1007,1850,France,0.0,0.0,1300.0,4016.0,0.0,,,0.0,0.0,,,,,,,,
1064,1900,line_1,0.0,,1300.0,5000.0,,,,0.0,0.0,,,,,,,,
1065,1900,line_2,0.0,,1300.0,5100.0,,,,0.0,0.0,,,,,,,,
1070,1300,Decade,0.0,,1300.0,5200.0,,1300s,,0.0,0.0,,,,,,,,
1071,1310,Decade,0.0,,1300.0,5200.0,,1310s,,0.0,0.0,,,,,,,,
1072,1320,Decade,0.0,,1300.0,5200.0,,1320s,,0.0,0.0,,,,,,,,
1073,1330,Decade,0.0,,1300.0,5200.0,,1330s,,0.0,0.0,,,,,,,,
1074,1340,Decade,0.0,,1300.0,5200.0,,1340s,,0.0,0.0,,,,,,,,
1075,1350,Decade,0.0,,1300.0,5200.0,,1350s,,0.0,0.0,,,,,,,,
1076,1360,Decade,0.0,,1300.0,5200.0,,1360s,,0.0,0.0,,,,,,,,
1077,1370,Decade,0.0,,1300.0,5200.0,,1370s,,0.0,0.0,,,,,,,,
1078,1380,Decade,0.0,,1300.0,5200.0,,1380s,,0.0,0.0,,,,,,,,
1079,1390,Decade,0.0,,1300.0,5200.0,,1390s,,0.0,0.0,,,,,,,,
1080,1400,Decade,0.0,,1300.0,5200.0,,1400s,,0.0,0.0,,,,,,,,
1081,1410,Decade,0.0,,1300.0,5200.0,,1410s,,0.0,0.0,,,,,,,,
1082,1420,Decade,0.0,,1300.0,5200.0,,1420s,,0.0,0.0,,,,,,,,
1083,1430,Decade,0.0,,1300.0,5200.0,,1430s,,0.0,0.0,,,,,,,,
1084,1440,Decade,0.0,,1300.0,5200.0,,1440s,,0.0,0.0,,,,,,,,
1085,1450,Decade,0.0,,1300.0,5200.0,,1450s,,0.0,0.0,,,,,,,,
1086,1460,Decade,0.0,,1300.0,5200.0,,1460s,,0.0,0.0,,,,,,,,
1087,1470,Decade,0.0,,1300.0,5200.0,,1470s,,0.0,0.0,,,,,,,,
1088,1480,Decade,0.0,,1300.0,5200.0,,1480s,,0.0,0.0,,,,,,,,
1089,1490,Decade,0.0,,1300.0,5200.0,,1490s,,0.0,0.0,,,,,,,,
1090,1500,Decade,0.0,,1300.0,5200.0,,1500s,,0.0,0.0,,,,,,,,
1091,1510,Decade,0.0,,1300.0,5200.0,,1510s,,0.0,0.0,,,,,,,,
1092,1520,Decade,0.0,,1300.0,5200.0,,1520s,,0.0,0.0,,,,,,,,
1093,1530,Decade,0.0,,1300.0,5200.0,,1530s,,0.0,0.0,,,,,,,,
1094,1540,Decade,0.0,,1300.0,5200.0,,1540s,,0.0,0.0,,,,,,,,
1095,1550,Decade,0.0,,1300.0,5200.0,,1550s,,0.0,0.0,,,,,,,,
1096,1560,Decade,0.0,,1300.0,5200.0,,1560s,,0.0,0.0,,,,,,,,
1097,1570,Decade,0.0,,1300.0,5200.0,,1570s,,0.0,0.0,,,,,,,,
1098,1580,Decade,0.0,,1300.0,5200.0,,1580s,,0.0,0.0,,,,,,,,
1099,1590,Decade,0.0,,1300.0,5200.0,,1590s,,0.0,0.0,,,,,,,,
1100,1600,Decade,0.0,,1300.0,5200.0,,1600s,,0.0,0.0,,,,,,,,
1101,1610,Decade,0.0,,1300.0,5200.0,,1610s,,0.0,0.0,,,,,,,,
1102,1620,Decade,0.0,,1300.0,5200.0,,1620s,,0.0,0.0,,,,,,,,
1103,1630,Decade,0.0,,1300.0,5200.0,,1630s,,0.0,0.0,,,,,,,,
1104,1640,Decade,0.0,,1300.0,5200.0,,1640s,,0.0,0.0,,,,,,,,
1105,1650,Decade,0.0,,1300.0,5200.0,,1650s,,0.0,0.0,,,,,,,,
1106,1660,Decade,0.0,,1300.0,5200.0,,1660s,,0.0,0.0,,,,,,,,
1107,1670,Decade,0.0,,1300.0,5200.0,,1670s,,0.0,0.0,,,,,,,,
1108,1680,Decade,0.0,,1300.0,5200.0,,1680s,,0.0,0.0,,,,,,,,
1109,1690,Decade,0.0,,1300.0,5200.0,,1690s,,0.0,0.0,,,,,,,,
1110,1700,Decade,0.0,,1300.0,5200.0,,1700s,,0.0,0.0,,,,,,,,
1111,1710,Decade,0.0,,1300.0,5200.0,,1710s,,0.0,0.0,,,,,,,,
1112,1720,Decade,0.0,,1300.0,5200.0,,1720s,,0.0,0.0,,,,,,,,
1113,1730,Decade,0.0,,1300.0,5200.0,,1730s,,0.0,0.0,,,,,,,,
1114,1740,Decade,0.0,,1300.0,5200.0,,1740s,,0.0,0.0,,,,,,,,
1115,1750,Decade,0.0,,1300.0,5200.0,,1750s,,0.0,0.0,,,,,,,,
1116,1760,Decade,0.0,,1300.0,5200.0,,1760s,,0.0,0.0,,,,,,,,
1117,1770,Decade,0.0,,1300.0,5200.0,,1770s,,0.0,0.0,,,,,,,,
1118,1780,Decade,0.0,,1300.0,5200.0,,1780s,,0.0,0.0,,,,,,,,
1119,1790,Decade,0.0,,1300.0,5200.0,,1790s,,0.0,0.0,,,,,,,,
1120,1800,Decade,0.0,,1300.0,5200.0,,1800s,,0.0,0.0,,,,,,,,
1121,1810,Decade,0.0,,1300.0,5200.0,,1810s,,0.0,0.0,,,,,,,,
1122,1820,Decade,0.0,,1300.0,5200.0,,1820s,,0.0,0.0,,,,,,,,
1123,1830,Decade,0.0,,1300.0,5200.0,,1830s,,0.0,0.0,,,,,,,,
1124,1840,Decade,0.0,,1300.0,5200.0,,1840s,,0.0,0.0,,,,,,,,
1125,1850,Decade,0.0,,1300.0,5200.0,,1850s,,0.0,0.0,,,,,,,,
1066,1900,line_3,0.0,,1300.0,5300.0,,,,0.0,0.0,,,,,,,,
1067,1900,line_4,0.0,,1300.0,5400.0,,,,0.0,0.0,,,,,,,,
1008,1300,Germany,2.0,0.0,1300.0,16007.0,0.0,,0.0,0.7978845608028654,1.5,,,1300.0,1300–1309,Germany,2.0,0.0,0.0
1009,1310,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1010,1320,Germany,2.0,1.0,1300.0,16007.0,0.0,,0.5,0.7978845608028654,1.5,,,1320.0,1320–1329,Germany,2.0,1.0,0.5
1011,1330,Germany,14.0,14.0,1300.0,16007.0,0.0,,1.0,2.111004122822376,1.5,,,1330.0,1330–1339,Germany,14.0,14.0,1.0
1012,1340,Germany,4.0,0.0,1300.0,16007.0,0.0,,0.0,1.1283791670955126,1.5,,,1340.0,1340–1349,Germany,4.0,0.0,0.0
1013,1350,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1014,1360,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1015,1370,Germany,3.0,0.0,1300.0,16007.0,0.0,,0.0,0.9772050238058398,1.5,,,1370.0,1370–1379,Germany,3.0,0.0,0.0
1016,1380,Germany,9.0,0.0,1300.0,16007.0,0.0,,0.0,1.692568750643269,1.5,,,1380.0,1380–1389,Germany,9.0,0.0,0.0
1017,1390,Germany,3.0,1.0,1300.0,16007.0,0.0,,0.3333333333333333,0.9772050238058398,1.5,,,1390.0,1390–1399,Germany,3.0,1.0,0.3333333333333333
1018,1400,Germany,8.0,2.0,1300.0,16007.0,0.0,,0.25,1.5957691216057308,1.5,,,1400.0,1400–1409,Germany,8.0,2.0,0.25
1019,1410,Germany,6.0,1.0,1300.0,16007.0,0.0,,0.16666666666666666,1.381976597885342,1.5,,,1410.0,1410–1419,Germany,6.0,1.0,0.16666666666666666
1020,1420,Germany,9.0,2.0,1300.0,16007.0,0.0,,0.2222222222222222,1.692568750643269,1.5,,,1420.0,1420–1429,Germany,9.0,2.0,0.2222222222222222
1021,1430,Germany,13.0,5.0,1300.0,16007.0,0.0,,0.38461538461538464,2.0342144725641096,1.5,,,1430.0,1430–1439,Germany,13.0,5.0,0.38461538461538464
1022,1440,Germany,18.0,12.0,1300.0,16007.0,0.0,,0.6666666666666666,2.393653682408596,1.5,,,1440.0,1440–1449,Germany,18.0,12.0,0.6666666666666666
1023,1450,Germany,19.0,8.0,1300.0,16007.0,0.0,,0.42105263157894735,2.4592453796829674,1.5,,,1450.0,1450–1459,Germany,19.0,8.0,0.42105263157894735
1024,1460,Germany,13.0,1.0,1300.0,16007.0,0.0,,0.07692307692307693,2.0342144725641096,1.5,,,1460.0,1460–1469,Germany,13.0,1.0,0.07692307692307693
1025,1470,Germany,22.0,4.0,1300.0,16007.0,0.0,,0.18181818181818182,2.6462837142006137,1.5,,,1470.0,1470–1479,Germany,22.0,4.0,0.18181818181818182
1026,1480,Germany,124.0,56.0,1300.0,16007.0,0.0,,0.45161290322580644,6.282549314314218,1.5,,,1480.0,1480–1489,Germany,124.0,56.0,0.45161290322580644
1027,1490,Germany,105.0,76.0,1300.0,16007.0,0.0,,0.7238095238095238,5.781222885281108,1.5,,,1490.0,1490–1499,Germany,105.0,76.0,0.7238095238095238
1028,1500,Germany,28.0,12.0,1300.0,16007.0,0.0,,0.42857142857142855,2.985410660720923,1.5,,,1500.0,1500–1509,Germany,28.0,12.0,0.42857142857142855
1029,1510,Germany,28.0,11.0,1300.0,16007.0,0.0,,0.39285714285714285,2.985410660720923,1.5,,,1510.0,1510–1519,Germany,28.0,11.0,0.39285714285714285
1030,1520,Germany,36.0,9.0,1300.0,16007.0,17.0,,0.25,3.385137501286538,1.5,,,1520.0,1520–1529,Germany,36.0,9.0,0.25
1031,1530,Germany,59.0,24.0,1300.0,16007.0,0.0,,0.4067796610169492,4.3336224206596095,1.5,,,1530.0,1530–1539,Germany,59.0,24.0,0.4067796610169492
1032,1540,Germany,65.0,31.0,1300.0,16007.0,3.0,,0.47692307692307695,4.54864184146723,1.5,,,1540.0,1540–1549,Germany,65.0,31.0,0.47692307692307695
1033,1550,Germany,43.0,25.0,1300.0,16007.0,1.0,,0.5813953488372093,3.6996385101659595,1.5,,,1550.0,1550–1559,Germany,43.0,25.0,0.5813953488372093
1034,1560,Germany,200.0,106.0,1300.0,16007.0,1.0,,0.53,7.978845608028654,1.5,,,1560.0,1560–1569,Germany,200.0,106.0,0.53
1035,1570,Germany,584.0,303.0,1300.0,16007.0,0.0,,0.5188356164383562,13.63425735166143,1.5,,,1570.0,1570–1579,Germany,584.0,303.0,0.5188356164383562
1036,1580,Germany,1242.0,873.0,1300.0,16007.0,4.0,,0.7028985507246377,19.88318079785697,1.5,,,1580.0,1580–1589,Germany,1242.0,873.0,0.7028985507246377
1037,1590,Germany,1936.0,1215.0,1300.0,16007.0,2.0,,0.6275826446280992,24.824341676101277,1.5,,,1590.0,1590–1599,Germany,1936.0,1215.0,0.6275826446280992
1038,1600,Germany,1276.0,390.0,1300.0,16007.0,4.0,,0.3056426332288401,20.153496341094687,1.5,,,1600.0,1600–1609,Germany,1276.0,390.0,0.3056426332288401
1039,1610,Germany,1830.0,837.0,1300.0,16007.0,1.0,,0.45737704918032784,24.135183689301744,1.5,,,1610.0,1610–1619,Germany,1830.0,837.0,0.45737704918032784
1040,1620,Germany,2629.0,1533.0,1300.0,16007.0,21.0,,0.5831114492202358,28.928129749038145,1.5,,,1620.0,1620–1629,Germany,2629.0,1533.0,0.5831114492202358
1041,1630,Germany,1028.0,617.0,1300.0,16007.0,33.0,,0.6001945525291829,18.089294154193436,1.5,,,1630.0,1630–1639,Germany,1028.0,617.0,0.6001945525291829
1042,1640,Germany,342.0,63.0,1300.0,16007.0,17.0,,0.18421052631578946,10.433694507453072,1.5,,,1640.0,1640–1649,Germany,342.0,63.0,0.18421052631578946
1043,1650,Germany,792.0,156.0,1300.0,16007.0,0.0,,0.19696969696969696,15.877702285203682,1.5,,,1650.0,1650–1659,Germany,792.0,156.0,0.19696969696969696
1044,1660,Germany,822.0,162.0,1300.0,16007.0,0.0,,0.19708029197080293,16.175621361885174,1.5,,,1660.0,1660–1669,Germany,822.0,162.0,0.19708029197080293
1045,1670,Germany,728.0,62.0,1300.0,16007.0,0.0,,0.08516483516483517,15.222667215103916,1.5,,,1670.0,1670–1679,Germany,728.0,62.0,0.08516483516483517
1046,1680,Germany,809.0,59.0,1300.0,16007.0,0.0,,0.07292954264524104,16.047202183642064,1.5,,,1680.0,1680–1689,Germany,809.0,59.0,0.07292954264524104
1047,1690,Germany,428.0,63.0,1300.0,16007.0,0.0,,0.14719626168224298,11.67204486311899,1.5,,,1690.0,1690–1699,Germany,428.0,63.0,0.14719626168224298
1048,1700,Germany,291.0,37.0,1300.0,16007.0,0.0,,0.12714776632302405,9.624353322664494,1.5,,,1700.0,1700–1709,Germany,291.0,37.0,0.12714776632302405
1049,1710,Germany,170.0,24.0,1300.0,16007.0,0.0,,0.1411764705882353,7.356132180109627,1.5,,,1710.0,1710–1719,Germany,170.0,24.0,0.1411764705882353
1050,1720,Germany,164.0,37.0,1300.0,16007.0,0.0,,0.22560975609756098,7.225151993843567,1.5,,,1720.0,1720–1729,Germany,164.0,37.0,0.22560975609756098
1051,1730,Germany,27.0,5.0,1300.0,16007.0,0.0,,0.18518518518518517,2.9316150714175193,1.5,,,1730.0,1730–1739,Germany,27.0,5.0,0.18518518518518517
1052,1740,Germany,25.0,6.0,1300.0,16007.0,0.0,,0.24,2.8209479177387813,1.5,,,1740.0,1740–1749,Germany,25.0,6.0,0.24
1053,1750,Germany,28.0,6.0,1300.0,16007.0,0.0,,0.21428571428571427,2.985410660720923,1.5,,,1750.0,1750–1759,Germany,28.0,6.0,0.21428571428571427
1054,1760,Germany,7.0,1.0,1300.0,16007.0,0.0,,0.14285714285714285,1.4927053303604616,1.5,,,1760.0,1760–1769,Germany,7.0,1.0,0.14285714285714285
1055,1770,Germany,13.0,1.0,1300.0,16007.0,0.0,,0.07692307692307693,2.0342144725641096,1.5,,,1770.0,1770–1779,Germany,13.0,1.0,0.07692307692307693
1056,1780,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1057,1790,Germany,3.0,0.0,1300.0,16007.0,0.0,,0.0,0.9772050238058398,1.5,,,1790.0,1790–1799,Germany,3.0,0.0,0.0
1058,1800,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1059,1810,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1060,1820,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1061,1830,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
